par_id,keyword,country,text,label
870,in-need,lk,"This year , alone over one hundred million people are in need of a humanitarian assistance and protection . If that were a country , it will be the twelfth largest in the world . Everyday thousands of men and women dedicate themselves to helping communities cope with and indeed recover from the impacts of wars , disaster , displacement , hunger and disease . Humanitarian action is reaching more people in more places than ever before . Yet the number of people in need continues to escalate , said Stephen O'Brien while delivering his welcoming speech .",0
8349,immigrant,hk,Another option is to consider other countries . Most of my work is with people moving to . Canada The country still has a very open attitude and a positive message to new immigrants : come !,0
8920,women,tz,"KWIECO boasts to have completed construction of a centre for victims of gender violence at Shanty Town , where victims call , stay temporarily when are counseled , getting medical attention and capacity undergo building and empowerment on how to start new life . 75 women got such services at the centre that has 10 beds but with a capacity to accommodate 18 .",1
1508,in-need,au,"Sad to see anyone lose their jobs , hopefully these , skilled tradespeople will always be in need BUT how did this dinosaur of a car company last this long anyhow !",0
5708,women,us,"The study showed that as many as 80 percent of women in Washington D.C. were getting breast reconstruction after their mastectomies , while just 18 percent of women in North Dakota were doing the procedure . The was number linked to the number of plastic surgeons in the state .",0
3946,migrant,my,""""""" Since its launch in 2016 February to last Monday , 744,942 illegal immigrants and 83,919 employers had registered under the Rehiring Programme , """" he said in a statement here yesterday .""",0
6629,poor-families,au,"Monash University senior lecturer Zyngier David said these rules included enrolling all students , regardless of whether they had a disability or were from poor families , and not discriminating against employees based on their religion , marital status or sexuality .",0
9828,immigrant,ng,"""Universities and colleges in several US states are considering labelling themselves """" sanctuary campuses """" amid fears from students immigrant and pressure from activists following the election of Donald Trump .""",1
2772,disabled,pk,""""""" In all commercial buildings , public buildings and apartments , a ramp of minimum six feet width and having maximum gradient of 1:6 should be provided In . case of non-provisions of lifts , each floor should be accessible through this ramp . A toilet for disabled must also be provided . """"""",0
9772,in-need,my,"Last year , the Star of Yahweh Covenant Community ( SYCC ) their did charity work for underprivileged families and this year , on December 10 , once again they did the same act of kindness by inviting other church members to bring the joy of Christmas to these families . It was a lovely , communal way for them to gather and donate to people in need .",1
8406,women,in,"So far , Roche has merely said Avastin helps women with advanced ovarian cancer longer live without their disease getting worse . Full details will be unveiled at the annual meeting of the American Society of Clinical Oncology in June .",0
7298,migrant,au,"""Despite his claims to having a """" great heart """" and political balls , Trump upended the lives of hundreds of thousands of so-called """" dreamers """" immigrants - who were children when their parents came to the US illegally - in a political manoeuvre that revealed neither quality .""",1
4341,poor-families,gb,"scheme The saw an estimated 150,000 children from poor families being sent to parts of the British Empire between 1920 and 1974 , by religious orders and charities who said they would lead better lives .",1
1077,women,au,"Again and again , women face two choices : they must be domesticated in marriage , their autonomy for sacrificed social harmony , or they must die .",0
8763,women,ca,"The consecration comes 21 years after first the female priests were named . A saxophone player and soccer fan , Lane was one of the first women to become a Church of England priest .",0
