par_id,art_id,keyword,country_code,text,label
6323,@@20746892,immigrant,pk,"['According to Amnesty International, Rohingyas are be consider illegal immigrants, not - citizens and foreigners in Myanmar, and have suffered severe human rights assault at the script of security forces since 1978']",0
3177,@@7334146,vulnerable,nz,['SASH Nelson service coordinator Sarah - Jane Macmillan says more exigency living accommodations is needed for vulnerable young people.'],0
5551,@@23566797,homeless,au,"[""An original program would have provided more badly needed toilets, a mid - priced family restaurant, a novel park and strip up the seedy atmosphere at the rear of the building, which is where the homeless live, employees ' cars are parked and rubbish piles await appeal.""]",0
6325,@@16598158,immigrant,hk,"['The majority of foreign nationals who entered Hong Kong illegally through mainland China came from visa - required countries, such as Vietnam, West pakistan, and Bangladesh, the Immigration Department said today. About half of all non - refoulement claimants pending screening were non - heathenish Chinese illegal immigrants who entered Hong Kong lawlessly. In recent years, such illegal arrivals has "" in. ..']",0
9196,@@20353201,refugee,ie,"['The hundreds of families that ingest gathered at the enormous NRG centre in the southern outskirts of Houston may have a roof over their heads, but their plight is like to those who left the Middle East for Europe. They are refugee - - people who have lost their homes, their possession and, in many cases, their livelihoods.']",2
5567,@@4127836,poor-families,au,['The Prime Minister Julia Gillard says she wants to improve the educational opportunities for children from misfortunate kinsfolk. And the budget will provide fiscal incentives for depressed income families to keep their teenage nestling at school beaver state in training.'],3
7132,@@3499621,vulnerable,ph,"['Society is vulnerable to extreme weather. The United Nations body whose job it is to assess the science on climate change says the North Atlantic and Western North Pacific will see more strong storms like Typhoon Haiyan that tore through the Philippines in 2013. In Europe, heat waves like the 2003 event, which killed 70, 000 people, are already 10 times more likely than a tenner ago, and this pattern is set to continue. Scientists also know that warm airwave will mean rainfall in heavier bursts, while higher seas will bring in storms more likely to breach coastal flood defenses.']",0
1702,@@30048268,vulnerable,gh,"['Emotional expression is something that should not be condemn but rather, encouraged. Showing your man that you trust him adequate to be vulnerable to him is something that testament keep the two of you deeply in love. One of the best way to show him this is by sending him a powerful message of love. The poem below is a perfect example of how you can get this done.']",0
2113,@@4686857,disabled,pk,"['Sir: Through your esteemed newspaper, I would like to say that riding on a wheel without helmet is full of risk and dangers. According to WHO, each year about 1. 2 million people die and millions are injured and disabled due to road accidents. Tire out a helmet can reduce the chances of head injuries and fatalities resulting from motorcycle crashes. Information technology can decrease the risk and seriousness of injuries among motorcyclists by 70 percent and the chances of death by 40 percent. Many countries have introduced sturdy laws regarding the use of helmets by motorcyclists. They launch campaigns to raise public awareness about the benefits of helmet use and this law.']",0
2150,@@10058915,refugee,pk,"['The Democratic lawgiver contrasted the reception given to refugees take flight conflicts in the Middle East with the policy of "" deterrence "" they said the Obama administration was carrying out to counter arrivals of Central Americans.']",0
2191,@@2306623,hopeless,in,"['The country has been shoot down apart by war for decades and peace follow not in sight when the Americans, British and other foreign troops lead. For nonage like the Sikhs and Hindus, the situation is quite hopeless. As a Sikh lady points out in the documentary, they can not just depend on short term handouts by generous Sikhs from afield.']",0
1075,@@8973589,migrant,pk,"['VIENNA - Austrian far - right hopes of winning a presidential overspill remain on hold Sunday as the nominee be neck and neck in a nail - biting race closely watched by the ec, which is struggling to contain a surge of anti - immigrant parties.']",0
3440,@@825581,migrant,ca,"['Besides the restraint computer program, the first Conservative legal age budget will also introduce major change in the way Canadian capital choose new immigrants, regulates environmental projects and funds research and development by business.']",0
8336,@@18403818,homeless,gh,['Heavy rainstorm in some region of Ashanti region rendered some residents especially schools at Asenua in the Kwabre Eastern united states district homeless.'],0
1810,@@24466044,immigrant,ph,"['Castillo is thrilled that her novel - - populated with realities familiar to immigrant families and existing outside the White Ca peddled by hugely popular landmarks such as "" Beverly Hills 90210 "" - - allows people of color to recognize themselves, especially in a cultural space where Asian - make works were only granular, til now reassuring, points of reference to acknowledge and build yourself up on.']",0
2844,@@25216416,migrant,lk,"['"" These provisions are mainly pretend migrant children and adolescents. .. exposing them to extremely inauspicious conditions, which will surely have effect in their physical health and tenacious - term psychosocial ontogeny, "" the statement said.']",0
4623,@@7565433,women,hk,"['"" Whereas we \' ve made certain that every player from the main countries is non corrupt, we are focalise on associate teams and women \' s team, "" ICC principal executive David Sir ralph david richardson said.']",0
2678,@@17698805,vulnerable,sg,"['"" Today we both recognize the substantial progress we have made in conserving manatee populations while reaffirming our dedication to continuing this species \' recovery and success throughout its range. "" The proposed downgrade in status for manatees, annunciate last year, stoked controversy, as some experts warned the long - protected sea cows were still vulnerable to problems like boat collisions, climate change, pollution, and loss of habitat.']",0
