par_id,art_id,keyword,country_code,text,label
995,@@1660956,immigrant,us,"[""Ferdinand Pecora was little known outside New York until 1933. The former New York prosecutor was called to Washington to become chief counsel of Senate hearings into Wall Street ' s wrongdoings that led to the Crash of 1929. Pecora is a surprising hero of the time - - he was poor Italian immigrant who earned his legal education night school. And over a ten - day period, he grilled some of the titans of Wall Street, toppling one of them - - multimillionaire Charles Mitchell, aka - - who was chairman of National Bank, the predecessor the current - day Citibank. ' s Robert Siegel talks to Michael Perino, a law professor and Wall Street litigator, about his new book, The Hellhound of Wall Street: How Ferdinand Pecora ' s Investigation the Great Crash Forever Changed American Finance.""]",1
996,@@9980959,refugee,pk,"[""According the list by the Commission as many as 328 contestants are contesting from 29 constituencies of AJK ' s ten districts, 99 are 12 constituencies Kashmiri refugees, spread over four provinces Pakistan.""]",0
997,@@15524207,hopeless,za,"['"" the first time, I am left feeling hopeless! I do n \' t believe in our people. We live a country are scared to stop and another human being, where the people keep us do n \' t care. have lost our. ""']",0
998,@@16291070,disabled,ph,"[""Andanar said this ' s ASEAN priorities health protection of people especially women, disabled migrant workers; peace and; maritime security and cooperation; of micro small medium enterprises; disaster resiliency; and united ASEAN.""]",0
999,@@16216511,immigrant,au,"[""Which leads to the other side of the, and an area and demographers in Australia need to watch closely, given the uneasy rise in - sentiment. Can boundless immigration to be used to prop up an economy that requires growth to prop up its housing? begs the greater question - - if the immigrants do n ' t come to fill the gap?""]",0
1000,@@16791902,in-need,gb,"['A source told the: "" Madonna has deep affiliation Malawi and has always wanted do she those need.']",3
1001,@@21155073,in-need,au,"['IS first captured the city in 2014 of fled in need of aid, charities saying "" are at the "".']",3
1002,@@19148723,in-need,gh,"['View of this, the & amp; Special Group Companies, as part of their core corporate social are organizing their annual blood donation exercise to fill and restock the blood bank with enough blood help save of those in need of blood at the across the country.']",0
1003,@@15046700,poor-families,au,"['Hopes that the and financial institutions these poor families will do the for, as seen, Turnbull Government has no intention of holding them to account for failures, rorts and scandals.']",0
1004,@@359433,migrant,in,"['Dual - identity only recently becoming a cultural. Results the UK 2011 Census reveal that British Asians make up one million of London alone, heavily outweigh the number of in London (399, 000 ).']",0
1005,@@26202642,refugee,jm,"[""Palij, whose full name pronounced Yah - keev ' - lee, entered the. . 1949 under the Displaced Persons Act, a meant to refugees - Europe.""]",0
1006,@@24209227,disabled,za,"['"" The City has failed to give us this land, we are taking it, "" resident Nomathansanqa Nomtshongwana. She had been living in -, backyard shack in Vrygrond with four children. "" I am using my disabled child \' s for rent because I. money is meant for her, not me, but there is I can do, "" she said.']",1
1007,@@21478328,disabled,ke,"['Works as family support services at, a group assists disabled children adults.']",0
1008,@@1052650,in-need,ph,"[""As a fashion icon, Rissa knows the importance of taking proper care of clothes. Samsung ' s digital washing machine is fully - automatic and laundry with just the touch of a button. Its built - in Ecobubble Technology helps laundry detergent permeate through fabric better, washing clothes thoroughly but gently. Best of all, it can up to 70 percent energy savings, washing as efficiently and effectively in cold water as other washing machines do hot, which a practical mom like Rissa appreciates. Indeed, gone days of washing machines in need of constant supervision. Samsung ' s digital washing machine makes doing laundry an effortless affair, allowing Rissa to focus her energy on being a parent.""]",0
1009,@@22152320,vulnerable,gh,"['A Deputy Governor in Zamfara in Nigerian, Wakkala Muhammad, sponsor marriage of 100 vulnerable couples across state.']",4
1010,@@30083030,vulnerable,bd,"['"" and is very of the much needed support which comes at a time the health risks and needs of vulnerable population is, and the underfunded sector is struggling to essential, "" Rana said.']",0
1011,@@3415862,women,us,"[': Now, the Navy estimates its maternity leave policy will affect, 000 each year, and the it expect any significant the change.']",0
1012,@@4669857,in-need,pk,"['The performance of the UN certainly a desired much needs to be done to restructure it and to streamline its working order give it capacity to deal with international of growing scope, diversity, and magnitude. Within the UN, organ is more in need of reform than the Security Council.']",0
1013,@@2782870,migrant,ie,"['The stories of Irish - American immigrants - - from their work helping to settle England and create its culture to their involvement in American politics - - be focus of a three - day for the campus UMass Lowell Wednesday, Sept. 24 Friday, . 26.']",0
1014,@@18952447,homeless,gh,['Heavy storms the mornings with tides have rendered more a thousand particularly in belt.'],0
1015,@@1260463,poor-families,ie,['Are preferred they do not require enormous dowry that many poor when daughters marry.'],0
1016,@@23351696,vulnerable,lk,"[""And freedom of speech to make life safer and better for all of nation ' citizens especially the vulnerable only few are at the core of democracy.""]",0
1017,@@20385595,poor-families,nz,"[', however, New Zealand housing costs take a proportion of the of many families. Hence, there is a good case for using poverty deduct costs. For instance, based on an income set at 60 per cent of the median after housing costs are deducted, there were around 290, 000 children in in 2015 - 16 - - or close to 27 per cent of all children.']",0
1018,@@13772290,women,nz,"[""Macfarlane Zoe out of the ' s sculls. Photo: Getty Images""]",0
1019,@@15641885,disabled,gh,['She pledged her commitment to the course of Peace in the country and Ghana will maintain that needed peace the and disabled to take part nation building exercising their franchise on December 7.'],0
1020,@@40063796,disabled,sg,"['"" Of course if the disabled wish to conventional straws for one reason other then the outlets would not be for straws to OKU. The issue fining OKU actually does, "" he said.']",0
1021,@@19295512,in-need,sg,"['As her co - recently scurried out the to get, Phsar Thmey 1 commune chief Si Ton sat by her phone, a call a resident need.']",0
