par_id,text,label
2053,"With 2015 being the year for a new legally binding agreement on climate change, and also the year of deciding the sustainable development goals for global development that does not leave the vulnerable and marginals behind, understanding the concepts relevant to this discussion, and the impacts of slow events such as floods, droughts, sea level rise is implementing a key role in developing policies to address these issues.",0
9598,"Motivation for hope: Richburg and Jerry have been brilliant points, among the best in their positions so far. Pugh is insurmountable, and it is necessary to help him by not forcing him to fill in the tackle. This team is not desperate running the ball -- just needed a return mystery between the tackle, and perhaps that's Orleans Darkwa. <h> 4. Arizona Cardinals",0
8420,"Hojjat Gharibian was one of the hundreds of Iranian survivors without a roof, who was crouched against the cold with his family in Qasr-e Shirin.",1
3206,"In a rare manifestation of unanimous politics, four former Prime Ministers of New Zealand invite politicians from all sides to welcome 500 more refugees immediately. The invocation comes in support of the campaign 'Bienvenut #500Now', which launched this month. More&gt;&gt;",0
2405,"The team expands medical services as part of the Sino-Kenya cooperation and will focus efforts on children, the elderly and the most vulnerable members of the society.",0
1009,"""WHO welcomes and is very grateful for the much needed support that comes at a time when the health risks and needs of this vulnerable population are growing, and the health sector underfunded to support essential services,"" Dr Rana said.",0
6253,"Not all guests who come for breakfast are homeless, said Arbour. Many are low-income households or have fixed incomes, such as social security or disability. Some are refugees, others are students, pensioners, new immigrants or people who are just struggling to end.",0
846,"The UN says that more than 1.2 million Syrians, more than half of their children, have been displaced within the country, while some 250,000 refugees have sought refuge in neighbouring Jordan, Lebanon, Turkey and Iraq. - Agence-France Presse <h> Would you like to leave the vote?",0
7095,"Based on the new bill, known as the RAISE Act, the United States would prioritize highly qualified immigrants by creating a merit-based system similar to that used by Canada and Australia.",0
9772,"ISLAMABAD : Senator Sadiq Sanjrani's president on Monday said that the integration of persons with disabilities into society is the responsibility of the state, as Pakistan is a signatory to the United Nations Convention on the Rights of Persons with Disabilities.",0
6179,"Dr. Nabeela Ali's, Chief of Party, USID Technical Assistance Unit for Health (TAUH) presentation focused on ""Policies, Programs and Gaps in Action"" incensed on the system building blocks, global goals and results and whats exist obstacles to better results. Pakistan's health system, Dr. Nabeela Ali continues needs a rethinking of policy.",0
3355,"A refugee in prison in an Australian immigration camp in the Pacific island nation of Papua New Guinea was found dead in an apparent suicide today, causing outrage by fellow refugees and defenders who say that officials haven't treated him despite a long history of mental illness. Hamed Shamshiripou, a 28-year-old refugee from Iran, was found hanging around...",0
